NAME	LAT	LON
WESTL. LOS ANGELES	32	-119
WESTL. DAVENPORT	37	-123
WESTL. ENSENADA	48	-130
OBERER SEE	47,13	-86,23
ANDORRA	42,33	1,36
WELVER	51,37	7,55
ISERLOHN	51,25	7,41
SIEDLINGHAUSEN	51,15	8,28
MARSBERG-POSTWEG	51,26	8,47
AUBSTADT	50,2	10,27
HORN	51,53	8,57
GOEHL	54,17	10,56
BISDORF	54,28	11,1
KHANIA	35,31	24,01
SAN PEDRO DE MACORIS	18,3	-69,18
S.FRANCI. DE MACORIS	19,19	-70,15
CONCEPCION D.L. VEGA	19,13	-70,31
BAD KOENIGSHOFEN	50,17	10,27
GONAIVES	19,27	-72,41
NATIONALPARK JARAGUA	17,37	-71,25
NAT.PK. MTE. CHRISTI	19,52	-71,39
NAT.PK. LOS HAITISES	19,05	-69,36
NT.P.SIERRA BAHORUCO	18,15	-71,4
GETTORF	54,25	9,59
HARRISLEE	54,48	9,23
MALENTE	54,1	10,33
MARNE	53,57	9,01
REINFELD	53,5	10,29
SCHOENBERG	54,24	10,22
TRAPPENKAMP	54,02	10,13
WESSELBUREN	54,13	8,55
MEISSNER	51,14	9,53
KLADRUM	53,33	11,47
RAKOW	54,03	13,02
RAVENSBERG	53,59	11,42
ABLASS	51,13	12,57
DORNA	51,46	12,42
WILLMERSDORF	52,4	13,41
HOCHHEIM	51,01	10,39
IHLEWITZ	51,38	11,41
NEUENFELD	53,25	14,01
OBHAUSEN	51,23	11,39
KLETTWITZ	51,32	13,53
REICHENBACH	51,08	14,48
ALPE D'HUEZ	45,05	6,04
COURCHEVEL	45,24	6,38
FLAINE	46,01	6,39
ISOLA 2000	44,08	7,12
MERIBEL	45,22	6,37
MORZINE	46,11	6,42
VAL D'ISERE	45,27	6,59
AHRNTAL	46,59	11,59
ARABBA	46,3	11,52
BORMIO 2000	46,26	10,23
CERVINIA	45,56	7,35
COURMAYEUR	45,47	6,59
FOLGARIA	45,55	11,1
GOSSENSASS	46,56	11,26
MADONNA DI CAMPIGLIO	46,14	10,49
SCHNALSTAL	46,44	10,54
ST.WALBURG	46,33	11,02
DAMUELS	47,16	9,52
FILZMOOS	47,26	13,32
FULPMES	47,09	11,2
HINTERSEE	47,43	13,17
KAUNERTALER GLETSCH.	47	10,47
SULZDORF AN DER LEDE	50,14	10,34
MATREI/OSTTIROL	47	12,32
HOCHSOELDEN	47,04	10,54
ST.JAKOB/DEFEREGGEN.	46,54	12,22
TURRACHER HOEHE	46,54	13,52
WAGRAIN	47,2	13,17
WOLFSBERG	46,47	14,59
ARE	63,23	13,12
BRANAES	60,41	12,56
FUNAESDALEN	62,3	12,36
KLAEPPEN	61,1	13,13
RIKSGRAENSEN	68,26	18,09
SAEFSEN	60,09	14,25
GRINDELWALD	46,37	8,02
LENZERHEIDE	46,43	9,33
REJVIZ	50,13	17,18
SPINDLERMUEHLE	50,43	15,37
BEAR MOUNTAIN	35,11	-118,37
VAIL	39,38	-106,22
MARSBERG-MEERHOF	51,32	8,5
BICKENDORF	50,02	6,3
FLOMBORN	49,42	8,1
SCHEID	50,29	6,3
NIEDER KOSTENZ	49,56	7,22
KEHRIG	50,14	7,13
WILDPOLDSRIED	47,47	10,26
RIBNITZ-DAMGARTEN	54,16	12,28
KUESTE JASMUND BODD.	54,3	13,3
SULEJA	9,02	7,27
RODACH (KLAERANLAGE)	50,2	10,47
SPAIN_NEW_01	38,5	-6,31
SPAIN_NEW_02	43,15	-4,35
SPAIN_NEW_03	43,31	-5,53
SPAIN_NEW_04	40,3	-6,3
SPAIN_NEW_05	39,3	-5,25
SPAIN_NEW_06	42,5	-1,38
SPAIN_NEW_07	38,5	-2
SPAIN_NEW_08	42,41	-6,28
BLIESDORF	52,41	14,1
WERBIG	51,56	13,12
ROSSAU	51	13,06
GROSSMACKENSTEDT	52,59	8,39
HASELUENNE KNN	52,43	7,32
GRUEPPENBUEHREN	53,04	8,33
ARRAS	50,16	2,46
CALAIS	50,57	1,49
FINO1/PLATTFORM	54,05	6,35
LENGERICH	52,11	7,52
TEGELBERG	47,34	10,47
PLATTERHOF	47,38	13,03
SCHOTTMALHORN	47,37	12,5
FRANKFURT/ZEIL	50,06	8,41
ESSEN/BAHNHOF	51,27	7,01
LE CASTELLET	43,16	5,47
SABIHA GOKCEN INTL.	40,54	29,19
AMPUGNANO	43,15	11,15
KISA	58,06	15,48
GOETA KANAL	58,36	15,54
VAETTERN	58,18	14,36
HJAELMAREN	59,12	15,42
KATRINEHOLM	59,06	16,3
MALAEREN	59,24	17,12
NORR MALAEREN	59,54	17,42
DALAELVEN	60,24	17
NORR HJAELMAREN	59,42	16,06
SKYLLBERG	58,54	15,18
SMALAND	57,24	15,06
BORAS	57,3	13,36
ALLEBERG	58,12	13,3
TOERREBODA	58,48	14,24
VAENNERN	58,54	13,12
DEGERFORS	59,36	14,3
BERGSLAGEN	60	15,12
TIOMILASKOGEN	60,18	13,24
BORLAENGE	60,3	15,54
GAESTRIKLAND	61	16
SILJAN	60,54	14,48
DALARNA	60,54	14,06
NORRA DALARNA	61,18	14,42
AESNEN	56,36	14,48
BOLMEN	56,54	13,24
NORRA SKANE	56,06	13,36
WITTIGHAUSEN	49,38	9,5
ENERTRAG	53,16	14,02
LONDON/CITY INTL	51,29	-0,03
TEHERAN/IMAM KHOMEI.	35,25	51,09
CHUBU CENTRAIR	34,51	136,48
WITTEN	51,26	7,2
OLBERNHAU	50,39	13,2
ROSSKOPF	48	7,54
HOLZSCHLAEGERMATTE	47,55	7,53
LOLENGI	0,09	21
OHARA	35,14	140,23
SDL.FLUSS LITANI	33,08	35,24
BERGSTEDT	53,4	10,07
HAMBURG INNENSTADT	53,33	9,59
PFARRWEISACH-LOHR (P	50,08	10,43
HUERTH	50,53	6,52
HATTINGEN	51,24	7,11
VILLARD DE LANS	45,04	5,33
ALAGNA	45,5	7,56
ZINAL	46,07	7,38
CHAMPERY	46,11	6,53
FIESCH	46,24	8,08
MELCHSEE-FRUTT	46,46	8,16
MAURACH	47,25	11,45
SEDRUN	46,41	8,46
BERTIKOW	53,18	14,01
LANGEN-TRECHOW	53,54	11,56
HOHEN PRITZ	53,38	11,54
WERDER	53,3	12
BERSTELAND-NIEWITZ	51,56	13,47
MORBACH	49,49	7,07
LUENNE	52,25	7,26
HEIDEN	51,49	6,57
BERGLICHT	49,47	6,58
SASSENBERG	51,59	8,03
SCHELKLINGEN	48,28	9,43
SCHEID_2	50,2	6,25
HAARSTRANG	51,31	8,14
NEUKIRCHEN	51,04	10,2
RAUSCHWITZ	51	11,46
SCHILBACH	50,3	11,52
SCHOENEWALDE	52,01	12,49
USINSK	66	57,33
RAGUSA	36,55	14,43
JINING / SHANDONG	35,24	116,34
MEEDER-OTTOWIND	50,22	10,53
SAO SEBASTIAO	-9,56	-36,33
LOVIISA	60,27	26,13
RAAHE	64,41	24,29
BRIE-CHAMPNIERS	45,43	0,13
TONNAY CHARENTE	45,56	-0,53
GAETA	41,12	13,34
KOGALYM	62,14	74,32
SAN CARLOS D.RAPITA	40,37	0,35
SAO LUIZ	-24,06	-53,14
TREGUIER	48,47	-3,14
NEUSTADT BEI COBURG	50,19	11,07
KOKKOLA	63,5	23,08
PORTO EMPEDOCLE	37,17	13,32
GARCHING	48,16	11,41
GUNDREMMINGEN	48,31	10,24
ESSENBACH	48,36	12,18
IMATRA	61,1	28,45
MALLAIG	57	-5,5
PORTREE	57,25	-6,11
ULLAPOOL	57,54	-5,1
VARKAUS	62,19	27,52
GALLIPOLI	40,04	17,59
PORTO AZZURRO	42,46	10,24
QUANZHOU	25,56	111,04
UUSIKAUPUNKI	60,48	21,25
BEAUVAIS	49,01	-1,11
ASTI	44,54	8,13
EGERSUND	58,27	6,01
ADRA	36,45	-3,01
BANBURY	52,04	-1,2
BLACKBURN	53,45	-2,29
LA CIOTAT	43,1	5,36
LA PALMA	37,23	-6,33
MELILLI	37,11	15,08
VIVERO	42,53	-6,14
COSENZA	39,18	16,15
SASSARI	40,44	8,34
GUARDA	40,32	-7,16
LINARES	38,05	-3,38
SUBIC	14,52	120,14
OBER-BEERBACH	49,46	8,41
ERFURT-STADT	50,59	11,02
HAMBACH	50,24	7,59
SHENYANG / TAOXIAN	41,34	123,28
LONDON LUTON	51,52	-0,22
EAST MIDLANDS	52,49	-1,2
TIANJIN	39,06	117,1
ASTANA	51,07	71,22
MOSKVA/VNUKOVO	56	37,17
TOLUCA, MEX.	19,16	-99,41
ORLANDO / SANFORD A.	28,46	-81,15
VANNES MEUCON	47,43	-2,44
ATHINAI-ELEFTHERIOS	37,56	23,56
AMARI	59,16	24,13
KURESSAARE	58,14	22,31
LUHANSK	48,25	39,23
FORT MCMURRAY ALTA.	56,39	-111,13
BLANKENBURG / HARZ	51,49	10,57
BLEICHERODE	51,26	10,36
HERMSDORF / THUER.	50,53	11,51
ITZGRUND-HERRETH	50,08	10,56
VELBERT	51,2	7,03
WEGBERG	51,09	6,17
GLADBECK	51,35	6,58
CALW	48,43	8,45
HAGEN-HOHENLIMBURG	51,21	7,34
ENNEPETALSPERRE	51,14	7,25
SCHMALLENBERG	51,09	8,17
MARSBERG	51,27	8,51
LANGENAU	48,3	10,07
HARDHEIM	49,37	9,29
WRIEZEN	52,43	14,08
DHAKA ZIA INTL.	23,5	90,24
BANGALURU	13,11	77,42
COCHIN	10,09	76,24
CALICUT	11,08	75,57
HYDERABAD	17,15	78,25
SUEDLOHN	51,57	6,54
WETTRINGEN	52,13	7,21
HAFTENKAMP	52,32	6,55
ENNIGERLOH	51,51	8,02
SCHWARTENBERG	52,5	7,06
BERDEL	51,57	7,47
FREREN	52,29	7,32
SCHIRL	52,01	7,53
DOERENTHE	52,13	7,39
RIESENBECK	52,14	7,36
BEVERGERN	52,16	7,36
MAEKEL	52,41	8,29
TEMMING	52,01	7,25
LUDWIGSSTADT-LAUENST	50,31	11,22
HOHENHOLTE	52	7,27
OSTBEVERN	52,03	7,51
OSTBEVERN/BROCK	52,04	7,54
OSTBEVERN/UEBERWAS.	52,01	7,51
BOHMTE	52,23	8,18
LEMFOERDE	52,29	8,23
LENGERICH	52,34	7,32
MERZEN	52,28	7,46
NEUENKIRCHEN	52,23	7,52
TWIST	52,38	7,07
NORDHORN	52,29	7,03
GAMBELLA	9,51	34,35
BUTENDI1	55,01	7,46
GODEWIN1	54,03	7,02
GODEWIN2	54,03	7,02
NORDONE1	53,59	6,49
SANDBAN1	55,11	6,52
NORGRUE1	53,5	8,1
VEJAMAT1	54,19	5,52
WIKINGR1	54,5	14,04
DIASS-THIES AIRPORT	14,4	-17,04
KRONACH	50,15	11,19
BURGKUNSTADT	50,08	11,14
TEUSCHNITZ	50,24	11,23
STEBEN, BAD	50,22	11,37
LUDWIGSCHORGAST	50,07	11,34
SAALEBRUECKE	50,21	11,52
HELMBRECHTS	50,14	11,42
STAMMBACH-QUERENBACH	50,09	11,44
REHAU	50,13	12,02
SELB/OBERFRANKEN	50,12	12,08
SELB-SPIELBERG	50,1	12,02
KAHL (MAIN)	50,04	8,59
KAHL	50,04	9,01
HEINRICHSTHAL	50,04	9,21
GROSSOSTHEIM	49,55	9,05
LOHR/MAIN-HALSBACH	50,01	9,39
HASELTAL	49,53	9,26
GRAEFENDORF,KR.MAIN-	50,07	9,44
HAMMELBURG	50,07	9,55
ARNSTEIN-MUEDESHEIM	49,58	9,55
SCHONUNGEN-MAINBERG	50,04	10,18
SCHWEINFURT	50,01	10,13
KOLITZHEIM	49,55	10,14
KOENIGSBERG/BAYERN-H	50,05	10,29
OBERAURACH-FATSCHENB	49,55	10,36
EBRACH	49,51	10,3
RENTWEINSDORF-TREINF	50,04	10,49
SCHESSLITZ-KOETTENSD	49,58	11,01
HIRSCHAID	49,49	11,01
THURNAU-TANNFELD	49,59	11,24
STADELHOFEN	50,01	11,12
THURNAU	50,01	11,21
AUFSESS-HOCHSTAHL	49,53	11,16
PRESSECK	50,14	11,33
HEINERSREUTH-VOLLHOF	49,58	11,31
CREUSSEN-BUEHL	49,5	11,37
FICHTELBERG/OBERFRA.	49,59	11,5
WALDERSHOF-SCHAFBRUC	49,56	12,05
KEMNATH	49,52	11,53
PRESSATH-MUEHLBERG	49,47	12,02
HOHENBERG/EGER	50,05	12,13
MAEHRING	49,55	12,32
TIRSCHENREUTH-LODERM	49,52	12,21
AMORBACH-NEUDORF	49,39	9,16
HASLOCH/MAIN (SCHIRR	49,47	9,28
ALTERTHEIM-OBERALTER	49,44	9,46
BUETTHARD	49,37	9,53
KITZINGEN	49,44	10,11
SCHWARZACH/MAIN (KLA	49,48	10,13
BUERGSTADT	49,42	9,17
MARKT BIBART	49,4	10,23
GOLLHOFEN	49,34	10,11
SCHLUESSELFELD (KLAE	49,44	10,38
WILHELMSDORF/MITTELF	49,34	10,44
ALTENDORF/OBERFRANKE	49,48	11
RANDERSACKER	49,45	9,59
MOEHRENDORF-KLSEE.	49,39	11,01
GOESSWEINSTEIN	49,46	11,19
ROEDELSEE	49,43	10,15
GRAEFENBERG-KASBERG	49,4	11,13
LAUF/PEGNITZ (KLAERA	49,3	11,16
HIENBERG	49,36	11,22
PLECH	49,39	11,28
PEGNITZ (KLAERANLAGE	49,44	11,34
NEUSTADT AM KULM	49,49	11,52
FREIHUNG-GROSSSCHOEN	49,34	11,53
NAABBRUECKE	49,35	12,08
WALDNAAB	49,47	12,1
PLOESSBERG-LIEBENSTE	49,49	12,2
FLOSSENBUERG	49,44	12,21
WAIDHAUS-PFRENTSCH	49,37	12,29
SCHOENSEE-DIETERSDOR	49,32	12,34
SIMMERSHOFEN-ADELHOF	49,32	10,09
BURGBERNHEIM	49,27	10,2
ROTHENBURG OB DER TA	49,23	10,1
COLMBERG-BINZWANGEN	49,23	10,22
NEUBURG/KAMMEL-LANGE	48,19	10,23
WINDSHEIM, BAD	49,31	10,25
DIETENHOFEN	49,25	10,4
WEIHENZELL-GRUEB	49,2	10,37
HERRIEDEN (KLAERANLA	49,14	10,3
WEIDENBACH-WEIHERSCH	49,13	10,37
LANGENZENN	49,31	10,47
ROHR/MITTELFRANKEN-D	49,19	10,55
ZOLLHAUS	49,24	11,07
NUERNBERG-NETZSTALL	49,26	11,15
WENDELSTEIN-KLEINSCH	49,2	11,07
FREYSTADT-OBERNDORF	49,11	11,22
POMMELSBRUNN-MITTEL.	49,29	11,32
NEUMARKT/OBERPFALZ	49,17	11,27
EDELSFELD	49,35	11,42
VILSTAL	49,24	11,54
AMBERG-UNTERAMMERSR.	49,28	11,51
ROELLBACH	49,46	9,15
SCHMIDMUEHLEN	49,17	11,55
NABBURG (FLUSSMEISTE	49,27	12,11
SCHMIDGADEN	49,25	12,05
SCHWANDORF	49,2	12,05
TRAUSNITZ-REISACH	49,32	12,17
OBERVIECHTACH	49,27	12,26
ALTENDORF	49,25	12,17
NEUNBURG VORM WALD-E	49,22	12,27
RODING-NEUBAEU	49,14	12,25
RODING-WETTERFELD	49,13	12,32
TREFFELSTEIN-WITZELS	49,24	12,37
WEIDING, KREIS CHAM-	49,16	12,45
NEUKIRCHEN BEI HEILI	49,16	12,58
ZUMHAUS	49,13	10,15
DINKELSBUEHL-OBERWIN	49,03	10,17
BECHHOFEN/MITTELFRAN	49,1	10,35
HAUNDORF-OBERERLBACH	49,11	10,49
WASSERTRUEDINGEN (KL	49,02	10,36
POLSINGEN-DOECKINGEN	48,56	10,46
PLEINFELD-MANDLESMUE	49,07	10,58
GEORGENSGMUEND	49,12	11,02
ROTHSEE BEI ALLERSBE	49,13	11,11
THALMAESSING	49,05	11,13
BERCHING	49,07	11,26
GELBELSEE	48,57	11,26
PARSBERG/OBERPFALZ	49,09	11,41
BERATZHAUSEN	49,06	11,48
RIEDENBURG	48,58	11,44
KELHEIM (KANALSCHLEU	48,55	11,51
TEUBLITZ (KLAERANLAG	49,13	12,05
TB EICHELBERG	49,12	12,07
NITTENAU-HARTING	49,1	12,17
HAGELSTADT	48,54	12,13
SCHORNDORF-KNOEBLING	49,1	12,37
STALLWANG	49,04	12,38
WIESENFELDEN-UTZENZE	49,02	12,33
AHOLFING	48,56	12,28
PRACKENBACH	49,07	12,49
SANKT ENGLMAR	49	12,49
LAM-LAMBACH	49,13	13,04
LINDBERG-BUCHENAU	49,02	13,2
TEISNACH	49,02	12,59
REIMLINGEN	48,5	10,31
AURA IM SINNGRUND	50,11	9,34
DONAUWOERTH-OSTERWE.	48,44	10,44
BISSINGEN (KLAERANLA	48,43	10,38
TAGMERSHEIM-BLOSSENA	48,49	10,56
EICHSTAETT-LANDERSH.	48,53	11,14
KOESCHING	48,5	11,29
KOESCHINGER FORST	48,51	11,27
INGOLSTADT (FLUSSMEI	48,46	11,27
MARKT ERLBACH-MOSBA.	49,32	10,38
SIEGENBURG (KLAERANL	48,46	11,5
ELSENDORF	48,42	11,48
ELSENDORF-HORNECK	48,42	11,51
GEISENFELD-EICHELBER	48,39	11,35
LANGQUAID-OBERSCHNEI	48,52	12,02
MALLERSDORF-PFB	48,47	12,11
HOHENTHANN	48,4	12,05
PILSTING-BAECKERMUEH	48,41	12,37
BOGEN-PFELLING	48,53	12,45
METTEN	48,51	12,55
DEGGENAU	48,48	12,58
NEUSLING	48,42	12,54
MOOS,KR. DEGGENDORF-	48,47	12,58
KIRCHBERG/NIEDERBAYE	48,54	13,08
OSTERHOFEN-THUNDORF	48,46	13,01
SALDENBURG-ENTSCHENR	48,47	13,19
GALGENBERG	48,38	13,18
GRAINERT-REHBERG	48,47	13,38
BUECHLBERG-TANNOED	48,39	13,31
SONNEN	48,41	13,44
DILLINGEN-FRISTINGEN	48,34	10,34
GUENZBURG	48,29	10,16
ZUSMARSHAUSEN	48,25	10,35
WERTINGEN	48,34	10,42
DIEDORF/SCHWABEN-BIB	48,22	10,46
RAIN AM LECH-WALLERD	48,37	11,01
DASING (KLAERANLAGE)	48,23	11,04
SCHROBENHAUSEN	48,33	11,17
ALTOMUENSTER-MAISBRU	48,25	11,19
HOLLEDAU SUED	48,33	11,36
SCHEYERN	48,3	11,27
FAHRENZHAUSEN	48,22	11,34
SCHWEITENKIRCHEN-SUE	48,31	11,39
NANDLSTADT	48,31	11,5
LANDSHUT-REITHOF	48,34	12,16
VILSHEIM-MUENCHSDORF	48,27	12,09
STEINKIRCHEN-HOFSTAR	48,23	12,05
OBERSCHLEISSHEIM	48,14	11,33
LOICHING	48,37	12,25
MAMMING-SCHNEIDERBER	48,37	12,37
MARKLKOFEN (BETRIEBS	48,34	12,34
VILSBIBURG	48,27	12,2
GANGKOFEN (KLAERANLA	48,26	12,34
NEUMARKT-SANKT VEIT	48,22	12,31
EICHENDORF	48,38	12,51
FALKENBERG,KR.ROTTAL	48,29	12,43
EGGENFELDEN	48,24	12,44
WURMANNSQUICK-EGELSB	48,22	12,46
ALDERSBACH-KRIESTORF	48,37	13,03
EGING AM SEE-ROHRBAC	48,44	13,16
PFARRKIRCHEN	48,26	12,59
ROTTHALMUENSTER (LAN	48,22	13,11
POCKING	48,24	13,19
UNTERGRIESBACH-SCHAI	48,36	13,39
UNTERGRIESBACH-GLOTZ	48,34	13,45
WEISSENHORN-OBERREIC	48,19	10,12
BREITENBRUNN-FUERBUC	48,08	10,22
SCHWABMUENCHEN	48,12	10,44
MERING (BAUHOF)	48,16	10,59
SCHOEFFELDING	48,04	10,58
MAISACH-GALGEN	48,13	11,12
OBERPFAFFENHOFEN	48,06	11,18
ASCHHEIM	48,13	11,41
NASSENFELS	48,48	11,13
ADELSDORF (KLAERANLA	49,43	10,55
HAIMHAUSEN-OTTERSHAU	48,18	11,32
ISEN-WESTACH	48,12	12,02
EBERSBERG-HALBING	48,06	11,59
FINSING (KRAFTWERK)	48,13	11,48
DORFEN (KLAERANLAGE)	48,16	12,1
JETTENBACH	48,11	12,23
AMPFING (KLAERANLAGE	48,16	12,26
TUESSLING	48,13	12,38
TACHERTING-SPREIT	48,05	12,31
SIMBACH/INN	48,16	13,02
MEMMINGEN	47,59	10,08
OTTOBEUREN	47,56	10,19
ATTENKAM	47,53	11,22
ALLGAEUER TOR	47,52	10,17
OBERSTAUFEN-THALKIRC	47,34	10,05
KAUFBEUREN	47,52	10,36
KRAFTISRIED	47,46	10,28
BUCHLOE	48,02	10,44
VILGERTSHOFEN-PFLUGD	47,58	10,55
EBERFING	47,48	11,12
STEINGADEN-LAUTERBAC	47,43	10,53
OBERHACHING-LAUFZORN	48,01	11,33
WIELENBACH	47,53	11,1
STARNBERG-PERCHTING	47,59	11,16
DIESSEN/AMMERSEE-DET	47,58	11,01
SCHAEFTLARN-KLOSTER	47,59	11,28
UTTING-ACHSELSCHWANG	48,02	11,03
HOLZKIRCHEN	47,53	11,42
DEISENHOFEN, KREIS M	48,02	11,35
FELDKIRCHEN-WESTERHA	47,56	11,54
SEEHAMMER SEE	47,52	11,51
DETTENDORF	47,49	12
IRSCHENBERG-KASTHUB	47,49	11,52
VOGTAREUTH (KLAERANL	47,57	12,1
AMERANG-PFAFFING	48,01	12,17
CHIEMSEE-HERRENCHIEM	47,52	12,23
ROSENHEIM	47,53	12,08
STREITHEIM	48,25	10,4
TROSTBERG	48,02	12,32
SIGMARSZELL-ZEISERTS	47,35	9,44
WAGING AM SEE	47,55	12,46
TEISENDORF	47,51	12,5
WAGING AM SEE-SCHNOE	47,58	12,46
LINDAU (SWN)	47,32	9,41
SIEGSDORF-HOELL	47,5	12,39
WEILER-SIMMERBERG (K	47,34	9,54
OBERREUTE	47,33	9,56
HELLENGERST	47,4	10,12
SULZBERG	47,41	10,19
IMMENSTADT-REUTE	47,37	10,12
OBERSTDORF-ROHRMOOS	47,25	10,1
BALDERSCHWANG	47,28	10,06
SONTHOFEN (FLUSSMEIS	47,31	10,16
MINDELHEIM	48,04	10,29
MARKTOBERDORF-SULZSC	47,43	10,38
OY-MITTELBERG-PETERS	47,38	10,23
HINDELANG-UNTERJOCH	47,34	10,26
SCHWANGAU-HORN (LFW)	47,35	10,43
BERNBEUREN-PRACHTSRI	47,44	10,44
HALBLECH-TRAUCHGAU	47,39	10,49
SEEG (KLAERANLAGE)	47,4	10,38
ETTAL-LINDERHOF	47,34	10,58
GARMISCH-PARTENKIRCH	47,29	10,56
GROSSWEIL	47,4	11,15
BAD KOHLGRUB	47,4	11,05
OBERAMMERGAU	47,36	11,04
SCHLEHDORF	47,4	11,19
MEHRING, KR. ALTOETT	48,11	12,49
KOCHEL-EINSIEDL (KRA	47,34	11,18
Mittenwald-B.wiesen	47,29	11,16
MITTENWALD/OBB.	47,26	11,16
KRUEN	47,3	11,17
JACHENAU-TANNERN	47,38	11,31
LENGGRIES (SYLVENSTE	47,35	11,33
KREUTH-GLASHUETTE	47,37	11,39
WAAKIRCHEN-DEMMELBER	47,46	11,41
FEILNBACH, BAD	47,46	12,01
ASSLING	47,59	11,59
MIESBACH (KLAERANLAG	47,48	11,49
OBERE FIRSTALM/SCHLI	47,4	11,51
BRANNENBURG-DEGERNDO	47,43	12,07
TEISENDORF-BABING	47,5	12,49
TEISENDORF-NEUKIRCHE	47,49	12,46
ASCHAU-STEIN	47,44	12,18
KIEFERSFELDEN	47,37	12,1
OBERAUDORF	47,4	12,11
SAMERBERG-GEISENKAM	47,47	12,13
UNTERWOESSEN-HINTERW	47,43	12,28
REIT IM WINKEL 2	47,41	12,28
RUHPOLDING (KLAERANL	47,46	12,38
INZELL	47,46	12,45
GRASSAU	47,47	12,29
ALTUSRIED-MUTHMANNSH	47,47	10,06
TITTMONING	48,04	12,46
LAUFEN/OBB.-LEBENAU	47,57	12,54
PIDING	47,46	12,55
MARKTSCHELLENBERG	47,42	13,02
RAMSAU-SCHWARZECK/SC	47,38	12,54
BERCHTESGADEN	47,38	13,01
BERCHTESGADEN/JENNER	47,36	13,01
SECKENHEIM	49,27	8,33
NECKARGEMUEND-KLEING	49,23	8,48
KOENIGHEIM	49,37	9,36
ELZTAL-RITTERSBACH	49,26	9,14
WALLDUERN	49,35	9,24
BUCHEN NECKAR ODenwald	49,31	9,19
BETZWEILER-WAELDE	48,23	8,29
SECKACH	49,26	9,2
STOCKACH	47,52	9,01
NOTZINGEN	48,4	9,28
FREUDENBERG/MAIN-BOX	49,46	9,25
LAUDA-KOENIGSHOFEN-H	49,33	9,38
WIESENSTEIG	48,34	9,38
HOLZSPITZE	49,27	9,33
BAD MERGENTHEIM-NEUN	49,29	9,46
SAULGAU,BAD	48,02	9,29
WAGHAEUSEL-KIRRLACH	49,14	8,32
PHILIPPSBURG KKW	49,15	8,26
OBRIGHEIM	49,22	9,05
MOECKMUEHL (LUBW)	49,19	9,22
INGELFINGEN-STACHEN.	49,2	9,42
KUPFERZELL-RECHBACH	49,14	9,4
KARLSRUHE	49	8,27
BRETTEN, KREIS KARLS	49,02	8,43
EPPINGEN-ELSENZ	49,1	8,51
KOENIGSBACH-STEIN, E	48,58	8,35
SULMTAL	49,1	9,15
OBERSULM-WILLSBACH	49,08	9,21
NECKARWESTHEIM KKW	49,02	9,1
BESIGHEIM	48,59	9,11
OBERSTENFELD-PREVORS	49,03	9,23
WUESTENROT-OBERHEIMB	49,08	9,29
GAILDORF-HAEGENAU	49,01	9,44
VELLBERG-KLEINALTDOR	49,07	9,54
WOLFSKOPF	49,11	10,03
KIRCHBERG-JAGST	49,11	9,59
CRAILSHEIM (LUBW)	49,09	10,04
STIMPFACH-WEIPERTSHO	49,05	10,07
WILDBAD, BAD-CALMBAC	48,47	8,35
HERRENALB, BAD (LUBW	48,48	8,26
PFORZHEIM-ISPRINGEN	48,56	8,42
BRUCHSAL-HEIDELSHEIM	49,07	8,38
ABTSGMUEND-UNTERGROE	48,55	9,55
VAIHINGEN/ ENZ	48,55	8,57
SACHSENHEIM	48,57	9,04
ENGELBERG	48,48	9,02
GROSSERLACH MANNENW.	49,01	9,36
STUTTGART NECKARTAL	48,47	9,13
WELZHEIM (LUBW)	48,52	9,38
WINTERBACH/REMSTAL	48,49	9,3
SCHWB.-GMND/WEILER	48,46	9,52
ELLWANGEN-RINDELBACH	48,59	10,08
LAUCHHEIM (BERGHOF)	48,53	10,14
RHEINAU-MEMPRECHTSH.	48,4	7,59
KEHL-ODELSHOFEN	48,34	7,53
BAIERSBRONN-RUHESTEI	48,34	8,13
HORNISGRINDE	48,37	8,12
BADEN-BADEN-GEROLDSA	48,44	8,15
IHRINGEN	48,02	7,38
FORBACH (LUBW)	48,4	8,21
ENZKLOESTERLE	48,4	8,28
SIMMERSFELD	48,37	8,31
LIEBENZELL, BAD (LUB	48,46	8,44
NEUBULACH-OBERHAUGST	48,39	8,41
RENNG. IHINGER-HOF	48,44	8,55
AK STUTTGART	48,43	9,05
STUTTGART FLUGHAFEN	48,4	9,11
BALTMANNSWEILER-HOHE	48,46	9,27
BLUMBERG-RANDEN	47,49	8,35
HERMARINGEN-ALLEWIND	48,37	10,16
NATTHEIM-FLEINHEIM	48,43	10,18
DURBACH-EBERSWEIER	48,3	7,59
OHLSBACH	48,26	7,59
OPPENAU	48,29	8,1
BAIERSBRONN-MITTELTA	48,31	8,19
RIPPOLDSAU, BAD	48,25	8,2
NAGOLD	48,34	8,43
ROTTENBURG-KIEBINGEN	48,28	8,58
METZINGEN	48,32	9,16
URACH, BAD	48,3	9,24
WESTERHEIM	48,31	9,37
MERKLINGEN	48,31	9,46
NW-HR09	48,31	9,45
NW-HR02	48,28	10,04
WOLFACH	48,18	8,14
SCHILTACH (LUBW)	48,17	8,19
OBERNDORF/NECKAR	48,17	8,35
HAIGERLOCH-WEILDORF	48,22	8,46
HECHINGEN	48,23	8,59
BURLADINGEN-HAUSEN	48,18	9,04
HOHENSTEIN-BERNLOCH	48,22	9,2
M܎SINGEN-APFELSTETT	48,23	9,29
BIRENBACH	48,44	9,39
HAYINGEN	48,16	9,28
